frame_indices,x_coords,y_coords,contrasts,masses_kDa,fit_errors,frame_signal_scores,neareast_neighbour_distances,selections
512,18.036477702183,25.8094565613455,-0.004089180789309,32,0.15167642636161,0,1.79769313486232E+308,1
546,26.2811680558664,14.2200600831907,-0.004134225485033,33,0.125591021181039,0,1.79769313486232E+308,1
576,119.631569680328,9.53231265885332,-0.002051569358252,34,0.401531794307136,0,1.79769313486232E+308,1
582,73.0615961176269,22.3955368441846,-0.002301987937635,35,0.281273956616282,0,1.79769313486232E+308,1
593,42.8844264280551,23.9883517879286,0.001464465101594,36,0.441195180758408,0,36.4432225630747,1
595,76.2426435669634,9.31395844117536,-0.011892120648614,37,0.038173498129363,0,13.1313748073899,1
599,87.8962094268654,15.3660165275689,-0.001980386074019,38,0.360736714698032,0,13.1313748073899,1
612,25.7265943352624,11.371280567346,-0.001762892396201,39,0.403649510303124,0,1.79769313486232E+308,1
619,81.3714246477728,10.917477666093,-0.002074806297372,40,0.320684859768047,0,62.9394631988717,1
624,18.4748493462865,13.2405883191993,-0.011710786603859,41,0.040708990153999,0,62.9394631988717,1
646,50.8065107672126,23.9730497534256,-0.002089432494291,42,0.313887498936564,0,1.79769313486232E+308,1
663,23.9586551456044,15.3372765285732,-0.001865255175289,43,0.347954069313544,0,1.79769313486232E+308,1
672,22.9318121004998,17.7737956197519,-0.003456963918064,44,0.152539436643998,0,1.79769313486232E+308,1
694,107.949330780391,18.0450566206779,-0.003442428552902,45,0.182239106121681,0,37.7362286864852,1
697,36.7165713279234,21.8485763791245,-0.001966686860193,46,0.321835144713957,0,34.4368126875671,1
697,70.9584057796432,25.5079262475564,-0.001712240956714,47,0.397635992694719,0,34.4368126875671,1
712,17.8701799374718,7.06531584637456,-0.00158205620253,48,0.431612341582837,0,58.256842940602,1
715,74.1382037119953,22.1573418838431,-0.011580429787913,49,0.04690540656311,0,58.256842940602,1
727,9.64390758937593,9.8610305901554,-0.00387564589326,50,0.148612118698041,0,38.0472176821675,1
728,47.5075632227608,13.5939055452906,-0.004127283302262,51,0.142076331922148,0,32.965288894843,1
731,77.7404031152198,26.7348972870657,-0.001863585682822,52,0.351688432884728,0,32.965288894843,1
740,21.2301678427376,12.6976331117604,0.001797939017879,53,0.392116488870882,0,63.2415335492231,1
741,84.0441237149997,20.0391937997216,-0.003774165795918,54,0.170124617253846,0,63.2415335492231,1
767,111.235859600491,15.2347864915224,-0.002031319877358,55,0.355412334505083,0,61.129889140689,1
769,50.266381006708,10.8091762109844,-0.002057344235298,56,0.337790853400443,0,20.3240915240713,1
772,38.5548239945961,27.4196587034011,-0.002243727517651,57,0.32023949340095,0,20.3240915240713,1
784,72.8446359829092,16.2176703664145,0.001238407527243,58,0.491361352988604,0,1.79769313486232E+308,1
794,57.3095574342523,18.072095019376,-0.001680723445676,59,0.429664232887691,0,1.79769313486232E+308,1
810,56.6382959719013,8.51755757672618,-0.002848354984549,60,0.228281009553481,0,1.79769313486232E+308,1
819,93.4772158370257,21.9746175525558,-0.00244597730043,61,0.306557860892266,0,1.79769313486232E+308,1
855,85.7034306798038,13.0357713130965,-0.00345086308897,62,0.159637714310088,0,1.79769313486232E+308,1
882,7.56508099974932,8.90241901180905,-0.025295817492986,63,0.03126398086304,0,1.79769313486232E+308,1
894,107.249868921737,17.0230124503314,-0.001717664547952,64,0.370858992764233,0,1.79769313486232E+308,1
937,39.1785217901412,8.06219702739682,-0.024200547206429,65,0.028701110616987,0,1.79769313486232E+308,1
970,20.2150351537095,22.3199537493016,-0.004054030025244,66,0.129766347569534,0,1.79769313486232E+308,1
1006,51.7530602491576,6.11672007869259,-0.003623133242172,67,0.140994860592191,0,47.4520726619139,1
1008,8.59164030795188,25.8345046543097,-0.002736741153034,68,0.248373763204792,0,47.4520726619139,1
1021,108.278115748197,24.3453123826609,-0.012298039528518,69,0.037927440683266,0,78.5233768724278,1
1023,29.7552324603264,24.6237286334969,-0.004076941172347,70,0.169129441692202,0,28.6661854255538,1
1028,58.3597333474485,22.744176598871,-0.00258097989174,71,0.253435371899429,0,28.6661854255538,1
1113,111.20739188865,22.3445873318801,-0.012648147502395,72,0.043345383870827,0,1.79769313486232E+308,1
1130,100.895017189828,21.8392769153755,0.001459387336671,73,0.480764450178118,0,93.6919279216752,1
1133,7.23476474072693,19.4032003872172,-0.001697881915113,74,0.380707395184757,0,93.6919279216752,1
1160,27.8604825668071,18.8728823834812,-0.001494898896582,75,0.427023094549113,0,1.79769313486232E+308,1
1171,60.5491683426043,21.60664707744,-0.013636545691039,76,0.032768527217478,0,1.79769313486232E+308,1
1211,78.5579250882568,27.3121172760306,-0.00348051532582,77,0.170114256061705,0,1.79769313486232E+308,1
1224,28.9468764111993,8.13575245509725,-0.003959167337961,78,0.159720283789835,0,23.6074282176645,1
1227,9.32288069370114,21.2586126285426,-0.001798357395988,79,0.361510248507698,0,23.6074282176645,1
1291,55.2488881307701,19.4655700639888,-0.002122630241971,80,0.320318097053766,0,24.0468053839217,1
1294,32.1242722502442,12.8700420676617,-0.003576881891872,81,0.17546391796941,0,24.0468053839217,1
1308,53.9683724452866,7.82133685604574,-0.004256442070622,82,0.104190999882527,0,1.79769313486232E+308,1
1338,40.8561625959298,22.5982361723838,-0.003884340311053,83,0.159763245444505,0,1.79769313486232E+308,1
1416,56.0430577770917,13.5877451009281,-0.001960143893977,84,0.314172149838645,0,1.79769313486232E+308,1
1463,89.0292609726135,15.8627044082923,-0.002253888260014,85,0.282761780954568,0,70.7035130453421,1
1468,19.227771374532,27.1205375409062,-0.013363566844855,86,0.037268540224199,0,70.7035130453421,1
1469,115.979371086667,11.482278127487,-0.001858235677646,87,0.355867083641813,0,14.9148032456815,1
1474,101.064891791795,11.5805798071492,-0.012003988353823,88,0.037037128210165,0,14.9148032456815,1
1500,39.5348374191457,11.7352943838031,-0.003620688029677,89,0.148921344224089,0,1.79769313486232E+308,1
1524,51.977041892862,5.64560619966087,-0.00229119618345,90,0.241661045816598,0,1.79769313486232E+308,1
1539,51.8530827615875,11.3928939636735,-0.002064642020555,91,0.304994089262933,0,1.79769313486232E+308,1
1631,91.0884417907768,25.1492472365814,-0.001472563620541,92,0.414453930688414,0,1.79769313486232E+308,1
1644,119.594017574933,22.4817040876194,0.001351362999063,93,0.476901706358248,0,17.1296890327226,1
1648,103.012683554205,18.1822147631963,-0.003548866711104,94,0.199784828747776,0,17.1296890327226,1
1651,54.9428451131221,23.291726564688,-0.001702165791331,95,0.386429416449513,0,1.79769313486232E+308,1
1661,70.6156496011732,14.0324860598901,-0.003858539743492,96,0.136223724296062,0,35.5640991061641,1
1660,103.942261181217,26.4478839925366,-0.002228162516268,97,0.33519203614063,0,35.5640991061641,1
1663,11.3507910916491,25.2951320524944,-0.012150120645349,98,0.042170564292175,0,60.3255389442038,1
1672,119.689582366371,18.4792262220203,-0.002304850339934,99,0.310523673917965,0,52.0027820050533,1
1673,67.7511940029202,15.8921138409144,-0.001563912307463,100,0.428837584705707,0,52.0027820050533,1
1678,10.7462284781218,14.0816914558451,-0.001775943642309,101,0.376181107173081,0,16.8020212381095,1
1679,27.0245910687145,18.2437617405802,-0.001535489293468,102,0.414232970541901,0,16.8020212381095,1
1690,16.1498761304266,19.9654817242526,-0.002490290537049,103,0.272689425843371,0,1.79769313486232E+308,1
1697,91.733648244063,24.9270210175272,-0.012647539368751,104,0.036807066599084,0,1.79769313486232E+308,1
1718,100.889627513406,24.7805487486227,-0.00216721192659,105,0.331665865465426,0,50.6051594243036,1
1722,51.4957577583766,13.7747416004671,-0.011822582140099,106,0.056666202871078,0,50.6051594243036,1
1729,40.906791381737,15.5173585677726,-0.002127314144405,107,0.347623213219271,0,1.79769313486232E+308,1
1745,8.07440522099097,9.05648099870373,-0.002758709468529,108,0.153383428193491,0,1.79769313486232E+308,1
1753,95.2976178584289,22.8470998688249,-0.011292398363338,109,0.049360893026357,0,1.79769313486232E+308,1
1770,52.2481795716296,15.821768143582,-0.002318118513502,110,0.266757379625128,0,1.79769313486232E+308,1
1784,82.3891754348529,20.9156845193567,-0.003778701119981,111,0.161643450012564,0,33.9707705319367,1
1787,49.5839651946811,12.0934721193047,-0.003764555400453,112,0.151973191382037,0,33.9707705319367,1
1819,98.8372318070076,10.265126777568,-0.003455503904049,113,0.133106038001457,0,1.79769313486232E+308,1
1832,100.745907123841,24.6301450114085,-0.003830299651172,114,0.164511002602718,0,1.79769313486232E+308,1
1840,71.2040626730573,13.2752702590154,-0.001994512762066,115,0.315637498522277,0,1.79769313486232E+308,1
1847,45.7204663676715,12.5571602038334,-0.002372994619473,116,0.284917582559983,0,1.79769313486232E+308,1
1857,9.7981615105673,12.4677951074088,-0.002112964447425,117,0.327202568737357,0,1.79769313486232E+308,1
1868,47.6743093482267,7.3508566220663,-0.011191233733239,118,0.05393395131503,0,24.5670412027103,1
1868,72.1579231466664,9.37376759996855,-0.0035839126887,119,0.238930783124281,0,24.5670412027103,1
1905,118.794395404672,6.54194798138282,-0.001686012182377,120,0.399877929583512,0,1.79769313486232E+308,1
1911,9.03580669293082,9.88194312700522,-0.003559812726079,121,0.162601452136101,0,1.79769313486232E+308,1
1933,39.0695361819018,21.4263733052363,-0.003900016671174,122,0.138179963209943,0,1.79769313486232E+308,1
1969,37.5901564816768,18.8483962234715,-0.001808514965623,123,0.360687981040308,0,40.5436358758525,1
1971,118.061325072318,17.5048700407971,-0.002565642124178,124,0.280319542830015,0,40.0570242196255,1
1973,78.0329383081385,15.9904584755604,-0.011981185779509,125,0.040254183111029,0,40.0570242196255,1
1990,16.1756640426314,8.91318986057595,0.001381608223828,126,0.490159807891209,0,1.79769313486232E+308,1
2007,17.4480827626578,26.1911634489065,0.001184696995596,127,0.488271724239496,0,1.79769313486232E+308,1
2018,45.9840609824975,7.54346607437105,-0.001996993924007,128,0.346898323621557,0,14.4733121900393,1
2019,68.5463681184182,23.9794954857313,-0.003610415527495,129,0.161736084092932,0,21.683668001148,1
2021,29.4357415749539,26.4718178376584,-0.013863830646552,130,0.028692792328383,0,18.0845953684866,1
2021,46.9546977119487,21.9841942447155,-0.002508524024814,131,0.318304052170932,0,14.4733121900393,1
2074,55.2689824766375,12.9095080326969,-0.025208297130928,132,0.029986317981516,0,27.0425425402848,1
2077,78.171898595004,27.2885045316944,-0.001969093580455,133,0.375175563785904,0,27.0425425402848,1
2093,30.4213958675914,7.66855646116917,-0.003473591632197,134,0.20653356427107,0,1.79769313486232E+308,1
2112,107.583476713208,14.6723663867375,-0.001729598768642,135,0.424548901674488,0,1.79769313486232E+308,1
2134,7.44873657967063,25.6238731704273,-0.001399756586251,136,0.499513519476276,0,1.79769313486232E+308,1
2176,112.675514641806,19.4780111307278,-0.001881715467948,137,0.333222588443829,0,1.79769313486232E+308,1
2199,91.7792658995701,17.5428545737002,-0.003040172027197,138,0.313520915046565,0,1.79769313486232E+308,1
2201,5.79541805638915,7.99744546396962,-0.003400623712441,139,0.151857396389226,0,81.5349429801034,1
2201,86.6548954587568,18.4708327376598,-0.002090367223428,140,0.483754603458301,0,81.5349429801034,1
2207,100.357350473695,17.5831868039038,0.001595600130722,141,0.463985374920126,0,1.79769313486232E+308,1
2226,14.9565632134289,20.922229693793,-0.001904594169071,142,0.339740320181553,0,1.79769313486232E+308,1
2235,41.1167451012056,9.3248962021143,-0.001789323605269,143,0.412376247311303,0,1.79769313486232E+308,1
2262,63.2861415442436,25.303369315448,-0.003276769315981,144,0.180455311396223,0,1.79769313486232E+308,1
2271,88.4799224959591,20.7872153097297,-0.013019804612482,145,0.039844693323204,0,18.2581124029849,1
2274,106.190027505691,16.3475251105931,-0.003528766946735,146,0.179834479036239,0,18.2581124029849,1
2284,46.6688655212316,6.28305668636327,-0.001766344955146,147,0.347261487275957,0,1.79769313486232E+308,1
2327,47.9686718601713,16.1178221483935,-0.002007800405217,148,0.334208981915997,0,1.79769313486232E+308,1
2350,87.0199319954798,10.5063818669066,-0.001955292082011,149,0.362067680998923,0,1.79769313486232E+308,1
2356,121.479681963147,17.3983497495211,-0.004461156794094,150,0.107109517582806,0,21.882960870772,1
2357,100.389940737046,23.2367392096223,-0.002399132234316,151,0.292956563307267,0,21.882960870772,1
2376,85.7572180153219,15.7881946019224,-0.003027081133126,152,0.213408374206545,0,1.79769313486232E+308,1
2393,99.6115089655046,17.0629701402231,-0.004123015996145,153,0.139995801972436,0,52.3548760376988,1
2391,47.4616952774247,21.692222479572,-0.001851398518044,154,0.331086110969304,0,52.3548760376988,1
2406,52.1187642952047,9.41268946774089,-0.001351732850497,155,0.481832807649957,0,1.79769313486232E+308,1
2421,38.0310321194994,11.9287609303779,-0.003386341415488,156,0.214515282271889,0,1.79769313486232E+308,1
2433,97.8647038191923,17.025672965897,-0.012256584784467,157,0.039759597165074,0,1.79769313486232E+308,1
2456,58.7329481814694,15.3005926543873,-0.027388729099713,158,0.026598825148118,0,1.79769313486232E+308,1
2479,83.6438394665044,22.7334587539058,-0.001960480310103,159,0.343212565605898,0,1.79769313486232E+308,1
2499,29.7110624559543,17.189117559173,-0.001671076693838,160,0.402423131940958,0,1.79769313486232E+308,1
2515,88.7018729601337,17.6725311832908,-0.002099848563115,161,0.325124135218939,0,1.79769313486232E+308,1
2549,81.9488707210718,12.6009463103691,-0.002164314480732,162,0.299331734237555,0,1.79769313486232E+308,1
2569,85.4491452045506,13.2387436614938,-0.012212551096509,163,0.040078769334463,0,1.79769313486232E+308,1
2677,73.0913588544405,13.1033486347493,-0.001835410236053,164,0.371268939167307,0,1.79769313486232E+308,1
2684,97.3181149630019,23.8750657861503,-0.003934005701174,165,0.191656044848923,0,1.79769313486232E+308,1
2691,11.426667475797,8.27898780666682,-0.012776682554943,166,0.039207868044166,0,19.7746471739408,1
2690,27.4607578441737,19.8524322772026,-0.004030111716376,167,0.148402747223553,0,19.7746471739408,1
2696,35.4561355766695,16.888066343334,-0.001604331295063,168,0.398667397436689,0,25.5251164632279,1
2704,73.233952636016,18.2755290558962,-0.001910997754418,169,0.362854713680802,0,1.79769313486232E+308,1
2711,106.125167090099,7.30713781756272,0.001661669885399,170,0.421753355680931,0,1.79769313486232E+308,1
2721,74.5810537150927,16.0805359809557,-0.012263927916463,171,0.04313721722758,0,1.79769313486232E+308,1
2729,99.1015316087498,19.3709322200943,-0.013093412573594,172,0.038818289170008,0,1.79769313486232E+308,1
2779,11.9940485687472,27.085964806904,-0.001980819610534,173,0.362147077066613,0,1.79769313486232E+308,1
2796,89.0360865016286,25.758332147384,-0.003896193817805,174,0.169905663520993,0,19.4090619737422,1
2799,107.689868981213,20.3966079932589,-0.003997793533871,175,0.128760718765765,0,19.4090619737422,1
2798,18.4964198010257,20.6163282556719,-0.002128499952852,176,0.308052504429479,0,70.7268321237034,1
2848,106.759576602125,9.81327735626278,-0.001588649787089,177,0.467146616578171,0,16.3593551355887,1
2848,91.1931663944747,14.8447158880806,-0.00211762080094,178,0.335747670751864,0,16.3593551355887,1
2857,40.6551995174553,23.2332165210901,-0.001687845651586,179,0.395063370429699,0,1.79769313486232E+308,1
2880,61.1345799547848,8.01287800223557,-0.004005252663037,180,0.164273172913746,0,1.79769313486232E+308,1
2886,121.002849991799,19.8094517247302,-0.026972361798616,181,0.023521137238575,0,1.79769313486232E+308,1
2894,97.1198714229989,23.7338178190039,-0.002093676044509,182,0.342923814634695,0,1.79769313486232E+308,1
2917,66.3259919970119,5.71186851264672,-0.002411167886635,183,0.298289342013937,0,1.79769313486232E+308,1
2929,64.3391525542192,11.3319686365329,-0.002098362578478,184,0.338205025396548,0,1.79769313486232E+308,1
2938,76.1559881562009,10.3160828780109,-0.003495900258269,185,0.166438037650292,0,56.184662368145,1
2942,20.0637350277408,7.09499231809031,-0.011291635739545,186,0.041605911332641,0,56.184662368145,1
2972,50.4876446081871,17.9366944961964,-0.003126047989884,187,0.198492111973665,0,1.79769313486232E+308,1
2982,21.6104096597653,10.0633655540891,-0.012079637978548,188,0.044956929800397,0,1.79769313486232E+308,1
2997,80.7486965127088,7.55446689120632,-0.046332984417869,189,0.027616800292589,0,48.7230070948934,1
2998,32.1464368014747,10.9825525568199,-0.001358615887921,190,0.492316736973383,0,48.7230070948934,1
3004,101.264393270105,24.0111830521746,-0.012496185210659,191,0.045790737663983,0,63.2784885412099,1
3005,38.4469861172561,16.3861931732825,-0.011880143531155,192,0.04111469017795,0,63.2784885412099,1
3018,115.829181747167,19.6700270750461,-0.0020762894304,193,0.340646239746389,0,1.79769313486232E+308,1
3028,31.6759304823318,27.396388630736,-0.0038969853167,194,0.172750639861115,0,1.79769313486232E+308,1
3051,23.3106143171939,11.8736140769758,-0.00324463521791,195,0.200880254563831,0,1.79769313486232E+308,1
3061,89.7672252715185,26.9886380893514,-0.001993538788788,196,0.410858282459712,0,1.79769313486232E+308,1
3067,59.8186437226313,23.7507134307715,-0.004170672671583,197,0.129136474236415,0,50.8569420390219,1
3070,10.0938990741551,13.0793347380123,-0.001953578890351,198,0.323050731906483,0,50.8569420390219,1
3097,80.6592439657833,16.8694004714989,-0.002132465229153,199,0.319418965929237,0,1.79769313486232E+308,1
3123,120.449087295833,19.248985796366,-0.002650399591734,,0.23106997797992,0,1.79769313486232E+308,1
3174,108.197956111425,11.1571551598246,-0.012049398178496,201,0.04059506365849,0,1.79769313486232E+308,1
3186,74.8840849482431,6.20190448298322,-0.003783643443754,202,0.141764962937727,0,1.79769313486232E+308,1
3206,120.336017121258,19.976833653564,-0.003503677930895,203,0.211056486098339,0,1.79769313486232E+308,1
3245,91.8470554809913,20.8528687896317,-0.003711192846992,204,0.167673496246126,0,1.79769313486232E+308,1
3256,53.3377410853096,25.8633946580335,-0.001993078405735,205,0.324547179233074,0,1.79769313486232E+308,1
3262,45.487084351093,20.7733134054187,0.001168704029124,206,0.499617300046649,0,1.79769313486232E+308,1
3282,38.1785330520351,8.35105762064492,-0.001720953364736,207,0.413518827762542,0,1.79769313486232E+308,1
3328,53.3007141652304,8.37543873726944,-0.003741737197159,208,0.160970799355496,0,1.79769313486232E+308,1
3339,97.1878720013682,16.2224674621821,-0.012985280181863,209,0.031804596114764,0,1.79769313486232E+308,1
3364,60.7950851625369,20.5714680092014,-0.002172723508371,210,0.385825760795367,0,1.79769313486232E+308,1
3370,87.9671242836787,23.8965206619449,-0.001858843598481,211,0.395698356069683,0,37.3833853537262,1
3372,51.5242853636953,15.5636344898356,-0.001960884633538,212,0.346011430941284,0,37.3833853537262,1
3391,61.0234544508306,17.3600831908216,-0.003496292350568,213,0.149309073099504,0,45.7068113329843,1
3392,106.663300626652,19.8333489016521,-0.004279764515481,214,0.120763466806795,0,45.7068113329843,1
3418,101.534744069737,26.0855870971109,-0.002058126047148,215,0.33873387948668,0,1.79769313486232E+308,1
3436,38.6351577736208,18.9255836370212,0.001616778354045,216,0.436786007832885,0,11.8324742316145,1
3439,28.6116543606355,25.2134152005806,-0.002103842428778,217,0.309459447323263,0,11.8324742316145,1
3443,105.123227577051,12.6294106362005,-0.003870451287506,218,0.179334162784003,0,77.5395254494585,1
3449,18.5789426260824,19.904304644547,-0.012388687951427,219,0.044785024231689,0,1.79769313486232E+308,1
3452,38.8888137762215,24.8750622229948,-0.002948432923353,220,0.228316792853459,0,1.79769313486232E+308,1
3459,63.2787116085605,10.9264114880867,-0.001703524126797,221,0.450021300807534,0,1.79769313486232E+308,1
3481,93.1033009198726,9.72714948555653,-0.00400517142716,222,0.147057521879811,0,51.6647814603398,1
3483,41.7513443553676,15.4039620015608,-0.012971340551212,223,0.035204585693586,0,51.6647814603398,1
3494,78.105236109115,23.7504209681762,-0.012435156745476,224,0.041871398704358,0,1.79769313486232E+308,1
3506,78.3597519701799,6.24931085717336,-0.011495785503538,225,0.039456428129907,0,14.9310047901421,1
3505,70.5217302977998,18.9575884865985,-0.001771011495796,226,0.422135840948034,0,14.9310047901421,1
3512,28.5921314012229,11.3241224301143,-0.003971593483018,227,0.154050439869469,0,1.79769313486232E+308,1
3525,22.3201508881697,23.9587864801048,-0.012491575514543,228,0.043385057949559,0,20.8690347204665,1
3525,9.34342944234258,7.6149402167111,-0.002221946394581,229,0.285228721607636,0,20.8690347204665,1
3564,114.191749831282,20.9665678119526,-0.031093776745015,230,0.044715248804531,0,1.79769313486232E+308,1
3582,73.384750030802,10.3489280352601,-0.003528709807926,231,0.164178535828802,0,1.79769313486232E+308,1
3598,113.410215396101,21.4865823036371,-0.003015019282347,232,0.294629623151487,0,1.79769313486232E+308,1
3613,111.274820140634,6.31716662709893,-0.002452026645973,233,0.266470335959416,0,10.8703914657078,1
3615,43.9186920155794,10.1644199909305,-0.00394848457962,234,0.141494540983117,0,63.940941200404,1
3613,107.54231821416,16.5266641654991,-0.0020593827891,235,0.314007774204901,0,10.8703914657078,1
3625,116.259388596964,20.7595059930317,-0.004221994060152,236,0.153651818144988,0,1.79769313486232E+308,1
3639,103.101978482275,25.6974686446153,-0.003754269682247,237,0.17915977692035,0,34.8074627941326,1
3641,68.3256721720695,27.169876734673,-0.013281292202856,238,0.044331000333813,0,34.8074627941326,1
3662,69.1678539799051,26.7814009233979,-0.001739177736082,239,0.436370795488173,0,1.79769313486232E+308,1
3677,112.551601909245,23.8669730007036,-0.013692657366395,240,0.032783367770482,0,14.5289608608076,1
3681,101.312853337396,14.6593004265045,-0.002740674440943,241,0.204597192851836,0,14.5289608608076,1
3687,7.83745374987321,26.2575833469472,-0.003716237541718,242,0.1446083878174,0,1.79769313486232E+308,1
3710,7.40328162623769,7.40387541042301,-0.01504693247672,243,0.037518098798256,0,108.799950506947,1
3712,114.520747237559,26.4637230310528,-0.01235704782051,244,0.047801992037099,0,108.799950506947,1
3720,31.3421703831702,24.7595898735976,-0.001388794894203,245,0.462788535177871,0,71.9930810156893,1
3723,103.313869548225,26.5140793795214,-0.011945596775809,246,0.046903370021202,0,71.9930810156893,1
3750,38.6169482734618,22.7870348970237,-0.012721333700852,247,0.087020514678113,0,1.79769313486232E+308,1
3761,64.6562886490362,8.16153089024002,-0.025514663347637,248,0.027675972745034,0,1.79769313486232E+308,1
3810,74.8283743228129,22.0623916117776,-0.012355955236671,249,0.036419484796547,0,1.79769313486232E+308,1
3821,84.2422802933617,20.1562665049844,-0.003973489916658,250,0.305894286310996,0,63.7083834269818,1
3824,20.5889604601272,17.5080608695996,-0.003076505415131,251,0.196795928913724,0,63.7083834269818,1
3858,33.2614528071325,12.8569874861241,-0.012037263455669,252,0.046861964422324,0,1.79769313486232E+308,1
3868,118.850025285095,23.1329343887866,-0.002557092477471,253,0.270230115041817,0,1.79769313486232E+308,1
3875,92.5154081987544,25.0152645016501,-0.001601535294026,254,0.485911762606213,0,1.79769313486232E+308,1
3890,90.2599372995788,8.37415509743053,-0.00225952107506,255,0.285365155199702,0,66.6347240902969,1
3895,24.4418367774583,18.7743521268157,-0.002478477122183,256,0.208076577773802,0,66.6347240902969,1
3943,76.2219176326883,6.87144067600806,-0.003878140919207,257,0.125783038627486,0,1.79769313486232E+308,1
4020,108.091658107073,9.83788287078106,-0.003496596577849,258,0.181450850132106,0,10.7249450680616,1
4023,118.05663320189,13.8031972432646,-0.003430617360927,259,0.216990855687863,0,10.7249450680616,1
4044,20.7006848262298,22.1030261998233,-0.012580574511046,260,0.045567612224485,0,1.79769313486232E+308,1
4069,37.7928921805797,25.0946916038653,-0.00242815733194,261,0.287157689083151,0,1.79769313486232E+308,1
4085,111.334944934801,18.3355989517969,-0.013301921476149,262,0.036497322753808,0,1.79769313486232E+308,1
4092,33.4423104072518,21.7063171219692,-0.012000622071378,263,0.042704880788944,0,1.79769313486232E+308,1
4109,114.333611407288,8.57475698083686,-0.011999974561861,264,0.044783891771113,0,1.79769313486232E+308,1
4115,105.317681318576,23.2021700934271,-0.013245544848725,265,0.036130444276767,0,1.79769313486232E+308,1
4127,83.1524141115441,21.7144904806122,-0.012420664815623,266,0.0405461133958,0,1.79769313486232E+308,1
4133,53.8165193310042,18.5250577854627,-0.024380351870088,267,0.031068403304528,0,22.1696691745743,1
4138,74.94334951009,11.8055877249491,-0.014993878470931,268,0.039839389401052,0,22.1696691745743,1
4178,39.2351649733471,23.4074892091004,-0.003983263617462,269,0.145583870542709,0,1.79769313486232E+308,1
4192,91.8818039897866,12.0826059204987,-0.001827413738467,270,0.421419909314547,0,24.2240981795161,1
4194,68.0738674832095,16.5535221475855,-0.002142436618476,271,0.280122350739477,0,24.2240981795161,1
4224,9.62448986304251,6.19761956305896,-0.003239203725149,272,0.188131263747916,0,1.79769313486232E+308,1
4230,116.107197431383,14.8120343651781,-0.012005126266487,273,0.04640467190703,0,1.79769313486232E+308,1
