frame_indices,x_coords,y_coords,contrasts,masses_kDa,fit_errors,frame_signal_scores,neareast_neighbour_distances,selections
3.868000000000000000e+03,1.188500252850954553e+02,2.313293438878657327e+01,-2.557092477471384004e-03,9.435383568837863777e+01,2.702301150418170428e-01,0.000000000000000000e+00,1.797693134862315708e+308,1.000000000000000000e+00
3.875000000000000000e+03,9.251540819875441457e+01,2.501526450165014381e+01,-1.601535294026281255e-03,5.684788311345862155e+01,4.859117626062127160e-01,0.000000000000000000e+00,1.797693134862315708e+308,1.000000000000000000e+00
3.890000000000000000e+03,9.025993729957879452e+01,8.374155097430529437e+00,-2.259521075059725808e-03,8.267405440489119428e+01,2.853651551997019586e-01,0.000000000000000000e+00,6.663472409029691335e+01,1.000000000000000000e+00
3.895000000000000000e+03,2.444183677745826699e+01,1.877435212681574228e+01,-2.478477122182594101e-03,9.126815558654386962e+01,2.080765777738017297e-01,0.000000000000000000e+00,6.663472409029691335e+01,1.000000000000000000e+00
3.943000000000000000e+03,7.622191763268824616e+01,6.871440676008057302e+00,-3.878140919207111875e-03,1.462054475681387657e+02,1.257830386274862988e-01,0.000000000000000000e+00,1.797693134862315708e+308,1.000000000000000000e+00
4.020000000000000000e+03,1.080916581070731439e+02,9.837882870781061939e+00,-3.496596577848638115e-03,1.312296991564874418e+02,1.814508501321054901e-01,0.000000000000000000e+00,1.072494506806155457e+01,1.000000000000000000e+00
4.023000000000000000e+03,1.180566332018896674e+02,1.380319724326456843e+01,-3.430617360927424187e-03,1.286399918907688118e+02,2.169908556878626937e-01,0.000000000000000000e+00,1.072494506806155457e+01,1.000000000000000000e+00
4.044000000000000000e+03,2.070068482622980710e+01,2.210302619982332217e+01,-1.258057451104607934e-02,4.877789998752306815e+02,4.556761222448513227e-02,0.000000000000000000e+00,1.797693134862315708e+308,1.000000000000000000e+00
4.069000000000000000e+03,3.779289218057973443e+01,2.509469160386527520e+01,-2.428157331940438476e-03,8.929308627714063107e+01,2.871576890831507578e-01,0.000000000000000000e+00,1.797693134862315708e+308,1.000000000000000000e+00
4.085000000000000000e+03,1.113349449348005322e+02,1.833559895179685029e+01,-1.330192147614843792e-02,5.160921197302350265e+02,3.649732275380812574e-02,0.000000000000000000e+00,1.797693134862315708e+308,1.000000000000000000e+00
4.092000000000000000e+03,3.344231040725183135e+01,2.170631712196919949e+01,-1.200062207137779502e-02,4.650156644362297129e+02,4.270488078894352224e-02,0.000000000000000000e+00,1.797693134862315708e+308,1.000000000000000000e+00
4.109000000000000000e+03,1.143336114072883589e+02,8.574756980836861331e+00,-1.199997456186062579e-02,4.649902494619472009e+02,4.478389177111274932e-02,0.000000000000000000e+00,1.797693134862315708e+308,1.000000000000000000e+00
4.115000000000000000e+03,1.053176813185756515e+02,2.320217009342705694e+01,-1.324554484872467533e-02,5.138793174499295446e+02,3.613044427676648240e-02,0.000000000000000000e+00,1.797693134862315708e+308,1.000000000000000000e+00
4.127000000000000000e+03,8.315241411154408979e+01,2.171449048061218079e+01,-1.242066481562332375e-02,4.815024885824448688e+02,4.054611339579994311e-02,0.000000000000000000e+00,1.797693134862315708e+308,1.000000000000000000e+00
4.133000000000000000e+03,5.381651933100419427e+01,1.852505778546271387e+01,-2.438035187008751742e-02,9.509243748356698234e+02,3.106840330452742549e-02,0.000000000000000000e+00,2.216966917457425268e+01,1.000000000000000000e+00
4.138000000000000000e+03,7.494334951008997336e+01,1.180558772494914344e+01,-1.499387847093051375e-02,5.825020216225652803e+02,3.983938940105236082e-02,0.000000000000000000e+00,2.216966917457425268e+01,1.000000000000000000e+00
4.178000000000000000e+03,3.923516497334713193e+01,2.340748920910038322e+01,-3.983263617461569629e-03,1.503315501223202659e+02,1.455838705427087154e-01,0.000000000000000000e+00,1.797693134862315708e+308,1.000000000000000000e+00
4.192000000000000000e+03,9.188180398978657593e+01,1.208260592049867554e+01,-1.827413738467175384e-03,6.571369080311804112e+01,4.214199093145466479e-01,0.000000000000000000e+00,2.422409817951608346e+01,1.000000000000000000e+00
4.194000000000000000e+03,6.807386748320948300e+01,1.655352214758549323e+01,-2.142436618475605098e-03,7.807844866618283675e+01,2.801223507394767775e-01,0.000000000000000000e+00,2.422409817951608346e+01,1.000000000000000000e+00
4.224000000000000000e+03,9.624489863042507309e+00,6.197619563058963443e+00,-3.239203725148943891e-03,1.211269399561713840e+02,1.881312637479158889e-01,0.000000000000000000e+00,1.797693134862315708e+308,1.000000000000000000e+00
4.230000000000000000e+03,1.161071974313830566e+02,1.481203436517806971e+01,-1.200512626648709072e-02,4.651924556645143412e+02,4.640467190702945999e-02,0.000000000000000000e+00,1.797693134862315708e+308,1.000000000000000000e+00
4.238000000000000000e+03,7.305473378513505622e+01,1.176200933683601235e+01,-3.658076337678683315e-03,1.375678360246124896e+02,1.402940156710270614e-01,0.000000000000000000e+00,1.797693134862315708e+308,1.000000000000000000e+00
4.252000000000000000e+03,3.484058793402775933e+01,2.032410817291505367e+01,-1.253557289944973695e-02,4.860126709316899110e+02,4.064341292302797726e-02,0.000000000000000000e+00,1.797693134862315708e+308,1.000000000000000000e+00
4.293000000000000000e+03,6.643419058641907959e+00,6.704444445855662238e+00,-2.195001239989196728e-03,8.014162838557913915e+01,3.031000235125332898e-01,0.000000000000000000e+00,1.797693134862315708e+308,1.000000000000000000e+00
4.325000000000000000e+03,2.151443461140490498e+01,1.758270700822076904e+01,-1.223486638331234763e-02,4.742098353415095744e+02,2.995071503448498706e-02,0.000000000000000000e+00,1.797693134862315708e+308,1.000000000000000000e+00
4.343000000000000000e+03,6.561641363117641390e+01,2.339705888108918685e+01,-5.178075174392128208e-03,1.972283202649921066e+02,9.798133630197591870e-02,0.000000000000000000e+00,1.797693134862315708e+308,1.000000000000000000e+00
4.356000000000000000e+03,4.240753428646647194e+01,2.327846207275780088e+01,-1.265145080966158589e-02,4.905609193046624910e+02,4.335371649984964826e-02,0.000000000000000000e+00,1.797693134862315708e+308,1.000000000000000000e+00
4.379000000000000000e+03,1.198149937674879055e+02,2.708667208585912078e+01,-1.287647501591387446e-02,4.993931978476160793e+02,4.480869782686447422e-02,0.000000000000000000e+00,1.797693134862315708e+308,1.000000000000000000e+00
4.390000000000000000e+03,6.999460435459020857e+01,2.580545553537163883e+01,-2.420760871686375958e-03,8.900277263362744407e+01,2.783988626111342235e-01,0.000000000000000000e+00,1.797693134862315708e+308,1.000000000000000000e+00
4.411000000000000000e+03,1.572900672517982557e+01,2.599355648548364428e+01,-1.301842854460555886e-02,5.049649233363593908e+02,3.532675191585843422e-02,0.000000000000000000e+00,1.797693134862315708e+308,1.000000000000000000e+00
4.447000000000000000e+03,3.007438431199920004e+01,7.315705065609913405e+00,-2.528894104803231999e-02,9.865868168207978215e+02,3.013368718840991889e-02,0.000000000000000000e+00,1.797693134862315708e+308,1.000000000000000000e+00
4.451000000000000000e+03,7.639865754390267227e+01,2.392337230394732828e+01,-1.732969698917575076e-03,6.200672932587779229e+01,4.253825100624053501e-01,0.000000000000000000e+00,1.797693134862315708e+308,1.000000000000000000e+00
4.472000000000000000e+03,1.005412822100409045e+02,1.627179620526257153e+01,-1.838333772603537941e-03,6.614230594989375334e+01,3.972505750097313770e-01,0.000000000000000000e+00,6.650293592609455118e+01,1.000000000000000000e+00
4.475000000000000000e+03,3.414972646942151613e+01,2.011910866079098881e+01,-2.254992886261043220e-03,8.249632141593352230e+01,3.088213244945932079e-01,0.000000000000000000e+00,6.650293592609455118e+01,1.000000000000000000e+00
4.491000000000000000e+03,1.214500405367389106e+02,8.269005290261661756e+00,-1.106515859815371434e-02,4.282983969925194856e+02,1.017524198695081150e-01,0.000000000000000000e+00,1.797693134862315708e+308,1.000000000000000000e+00
4.503000000000000000e+03,9.929199335334462262e+01,2.357148447990343598e+01,-1.541622810218980233e-02,5.990793918882935714e+02,3.453287386584946717e-02,0.000000000000000000e+00,1.797693134862315708e+308,1.000000000000000000e+00
4.509000000000000000e+03,1.083423014748343505e+01,2.287665507044349411e+01,-3.468821550903285634e-03,1.301395196660002966e+02,2.403495630365551916e-01,0.000000000000000000e+00,1.797693134862315708e+308,1.000000000000000000e+00
4.524000000000000000e+03,1.124114998867980297e+01,1.651417183661662591e+01,-3.847092083309053105e-03,1.449867699349482564e+02,1.466889933768782406e-01,0.000000000000000000e+00,1.797693134862315708e+308,1.000000000000000000e+00
4.556000000000000000e+03,2.540990391727719455e+01,7.397359984372085862e+00,-1.733279256167795639e-03,6.201887955586627044e+01,4.070682292220654253e-01,0.000000000000000000e+00,1.797693134862315708e+308,1.000000000000000000e+00
4.569000000000000000e+03,2.565840936895595092e+01,2.067466785134511298e+01,1.197545067897321175e-03,-4.099112589952000718e+01,4.814038949004205703e-01,0.000000000000000000e+00,8.458025932013724102e+00,1.000000000000000000e+00
4.573000000000000000e+03,3.178038202351372021e+01,1.483860295421935049e+01,-3.488350551648998921e-03,1.309060397534361471e+02,1.899620734523574939e-01,0.000000000000000000e+00,8.458025932013724102e+00,1.000000000000000000e+00
4.578000000000000000e+03,1.071497955102584143e+02,2.251287259200241309e+01,-3.810024154861394504e-03,1.435318408208202641e+02,1.651515410843492626e-01,0.000000000000000000e+00,7.575911102837262945e+01,1.000000000000000000e+00
4.625000000000000000e+03,6.246840117135322856e+01,1.738155131081824578e+01,-2.934571840916615822e-03,1.091700322998096198e+02,2.321717740214358505e-01,0.000000000000000000e+00,1.797693134862315708e+308,1.000000000000000000e+00
4.632000000000000000e+03,6.238574904692186607e+01,1.726438745379699213e+01,2.988984400027915392e-03,-1.113057442141407876e+02,2.262868350771383152e-01,0.000000000000000000e+00,1.797693134862315708e+308,1.000000000000000000e+00
4.709000000000000000e+03,3.661969643574050082e+01,6.934445960223531991e+00,-1.226395574548403040e-02,4.753516029478314522e+02,4.781283213151255040e-02,0.000000000000000000e+00,2.501665157603284939e+01,1.000000000000000000e+00
4.710000000000000000e+03,1.299993150980643719e+01,1.517699173930428280e+01,-3.954309955586170558e-03,1.491951087999350989e+02,1.563557146607328363e-01,0.000000000000000000e+00,2.501665157603284939e+01,1.000000000000000000e+00
4.746000000000000000e+03,8.819514344222881164e+01,1.002388934415040467e+01,-1.856458851958864634e-03,6.685372163332428386e+01,3.999139453642451825e-01,0.000000000000000000e+00,1.797693134862315708e+308,1.000000000000000000e+00
4.777000000000000000e+03,2.751350082040785949e+01,2.702968751097500189e+01,-4.086393077797397660e-03,1.543794173933163734e+02,1.341498786426144063e-01,0.000000000000000000e+00,1.797693134862315708e+308,1.000000000000000000e+00
4.784000000000000000e+03,3.870054339990306147e+01,2.647365064720342431e+01,-2.707854203577752736e-02,1.056829279477411774e+03,2.733773129444738714e-02,0.000000000000000000e+00,1.797693134862315708e+308,1.000000000000000000e+00
4.796000000000000000e+03,7.974274358014096720e+01,1.957826544014326231e+01,-3.466221031562554886e-03,1.300374483752880224e+02,1.716640595531565561e-01,0.000000000000000000e+00,1.797693134862315708e+308,1.000000000000000000e+00
4.821000000000000000e+03,7.954572070693886587e+01,1.847496365020678155e+01,-2.461211521858123683e-02,9.600211670609877501e+02,2.894162980210202019e-02,0.000000000000000000e+00,1.797693134862315708e+308,1.000000000000000000e+00
4.853000000000000000e+03,5.744575820223901275e+01,2.365047478890240029e+01,-4.198191537181439510e-03,1.587675458991264179e+02,1.469198702740308615e-01,0.000000000000000000e+00,1.797693134862315708e+308,1.000000000000000000e+00
4.886000000000000000e+03,1.095554142946058818e+02,2.566917262246473541e+01,-2.708354083252782762e-02,1.057025483992533054e+03,3.528639673825106904e-02,0.000000000000000000e+00,1.797693134862315708e+308,1.000000000000000000e+00
4.929000000000000000e+03,6.511452642189561857e+01,2.690662697363226030e+01,-5.158595931445884158e-02,2.018753951399261268e+03,3.706814285969772804e-02,0.000000000000000000e+00,1.797693134862315708e+308,1.000000000000000000e+00
4.938000000000000000e+03,6.492369895442320171e+01,2.557676489584655499e+01,-1.767621171716805741e-03,6.336681171338437224e+01,3.483391817840518767e-01,0.000000000000000000e+00,1.797693134862315708e+308,1.000000000000000000e+00
4.948000000000000000e+03,1.164427639425526451e+02,8.788593328789682246e+00,-1.953495210874885233e-03,7.066243254942642693e+01,3.500109350444720047e-01,0.000000000000000000e+00,1.797693134862315708e+308,1.000000000000000000e+00
5.043000000000000000e+03,6.924312284639226789e+01,2.124330580754027054e+01,-1.212151248001248514e-03,4.156442356058051502e+01,4.978969709629094131e-01,0.000000000000000000e+00,1.797693134862315708e+308,1.000000000000000000e+00
5.053000000000000000e+03,6.153717885297868406e+01,1.555094358022705592e+01,-3.651693653960650949e-03,1.373173134635595147e+02,1.406437626016474596e-01,0.000000000000000000e+00,1.797693134862315708e+308,1.000000000000000000e+00
5.078000000000000000e+03,6.412223212086479407e+01,2.592046226611472903e+01,-2.007556180694555423e-03,7.278434446149069004e+01,3.792229878418708067e-01,0.000000000000000000e+00,1.797693134862315708e+308,1.000000000000000000e+00
5.134000000000000000e+03,5.000641438622418633e+01,2.494753438308539373e+01,-1.229048918018678382e-02,4.763930495099548352e+02,3.903633468762068848e-02,0.000000000000000000e+00,1.797693134862315708e+308,1.000000000000000000e+00
5.158000000000000000e+03,7.809543344154036504e+01,7.183101037015148904e+00,-3.621448592209556769e-03,1.361301842458477438e+02,1.371599833627905607e-01,0.000000000000000000e+00,1.797693134862315708e+308,1.000000000000000000e+00
5.209000000000000000e+03,7.715916446047084776e+01,6.396006567578787383e+00,-3.248619657689064567e-03,1.214965185909372991e+02,1.782561928356419800e-01,0.000000000000000000e+00,1.797693134862315708e+308,1.000000000000000000e+00
5.259000000000000000e+03,4.129469165835620714e+01,1.858327192756854984e+01,-1.580876427117724374e-03,5.603701538523915815e+01,4.458073556087357447e-01,0.000000000000000000e+00,1.797693134862315708e+308,1.000000000000000000e+00
5.457000000000000000e+03,8.791829518918961028e+00,2.540952242009324635e+01,-1.287196353265529676e-02,4.992161205569314006e+02,4.376630168421979938e-02,0.000000000000000000e+00,1.797693134862315708e+308,1.000000000000000000e+00
5.465000000000000000e+03,4.627224200849922653e+01,2.674732432291824935e+01,-1.381212176596307781e-02,5.361176589706060440e+02,3.637829483701404687e-02,0.000000000000000000e+00,1.797693134862315708e+308,1.000000000000000000e+00
5.517000000000000000e+03,4.449039164299148297e+01,1.559234720828344933e+01,-2.740558928863387478e-02,1.069665998166673489e+03,2.753342475454478855e-02,0.000000000000000000e+00,1.797693134862315708e+308,1.000000000000000000e+00
5.527000000000000000e+03,6.908399746298378830e+01,7.267823952370211060e+00,-3.383697191880739343e-03,1.267983588984578915e+02,1.645154556847412408e-01,0.000000000000000000e+00,1.797693134862315708e+308,1.000000000000000000e+00
5.566000000000000000e+03,6.586890923678420329e+00,7.784875921620500350e+00,-1.717702480532928844e-02,6.681912763324327216e+02,3.204751897913704628e-02,0.000000000000000000e+00,1.797693134862315708e+308,1.000000000000000000e+00
5.573000000000000000e+03,3.941972786957312280e+01,1.175688735168244570e+01,-2.412434436617437710e-03,8.867595715442416804e+01,2.888580314666955307e-01,0.000000000000000000e+00,1.797693134862315708e+308,1.000000000000000000e+00
5.592000000000000000e+03,5.781139673961264691e+01,1.014983983103501686e+01,-1.593068092953920821e-03,5.651554251954741659e+01,3.969676094136627142e-01,0.000000000000000000e+00,8.515202236337623631e+00,1.000000000000000000e+00
5.593000000000000000e+03,6.632260975087973520e+01,9.889220947285050300e+00,-1.650586823394559676e-03,5.877317274142324521e+01,4.172155647559658842e-01,0.000000000000000000e+00,8.515202236337623631e+00,1.000000000000000000e+00
5.625000000000000000e+03,4.121098618399532398e+01,1.332771219150201603e+01,-3.708118709738762384e-03,1.395320165736561648e+02,1.645118878653770711e-01,0.000000000000000000e+00,1.797693134862315708e+308,1.000000000000000000e+00
5.669000000000000000e+03,6.540637178663084228e+01,2.700686512670234407e+01,3.402619869098102903e-03,-1.275410805760305664e+02,3.122880513065334762e-01,0.000000000000000000e+00,1.797693134862315708e+308,1.000000000000000000e+00
5.765000000000000000e+03,1.183489488395359501e+02,1.604505439129162880e+01,-3.226416587997151583e-03,1.206250403651337990e+02,2.366207328035480062e-01,0.000000000000000000e+00,1.797693134862315708e+308,1.000000000000000000e+00
5.799000000000000000e+03,6.742441237663668119e+01,8.519016882710744198e+00,-3.516750967504745935e-03,1.320207659766782911e+02,1.358102936894877155e-01,0.000000000000000000e+00,1.797693134862315708e+308,1.000000000000000000e+00
5.884000000000000000e+03,9.270324298000647900e+01,2.059356121113593829e+01,-4.132089153153401667e-03,1.561730042815266302e+02,1.389520334773771681e-01,0.000000000000000000e+00,1.797693134862315708e+308,1.000000000000000000e+00
5.894000000000000000e+03,1.055410532575190530e+02,5.584341863297979991e+00,-2.081103608934250018e-02,8.108274861127071063e+02,2.972276435167575670e-02,0.000000000000000000e+00,1.797693134862315708e+308,1.000000000000000000e+00
5.985000000000000000e+03,5.484763857888430749e+01,1.870438297918105164e+01,-2.506319564807698783e-02,9.777262311735785261e+02,3.066654026355908336e-02,0.000000000000000000e+00,1.797693134862315708e+308,1.000000000000000000e+00

# Refeyn DiscoverMP 2.3.0; Refeyn Ltd; www.refeyn.com; email: support@refeyn.com
# Time created: 2020-11-20 10:33:57
# Time changed: 2020-11-20 10:33:57
# Version commit: 3647236c0374f916d08f2bdec817641ca7029c82
